endpoint_name,url,http_status,field_path,field_type,x_pulse_sdp_endpoint,rate_limit_remaining,observation_source,error
competition,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8,200,code,str,/v1/competitions/{id},299,LIVE,
competition,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8,200,name,str,/v1/competitions/{id},299,LIVE,
competition,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8,200,id,str,/v1/competitions/{id},299,LIVE,
competition_teams,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/teams?_limit=5,200,pagination,object,/v1/competitions/{cid}/teams,298,LIVE,
competition_teams,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/teams?_limit=5,200,pagination._limit,int,/v1/competitions/{cid}/teams,298,LIVE,
competition_teams,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/teams?_limit=5,200,pagination._prev,NoneType,/v1/competitions/{cid}/teams,298,LIVE,
competition_teams,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/teams?_limit=5,200,pagination._next,str,/v1/competitions/{cid}/teams,298,LIVE,
competition_teams,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/teams?_limit=5,200,data,object,/v1/competitions/{cid}/teams,298,LIVE,
competition_teams,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/teams?_limit=5,200,data[].seasons,object,/v1/competitions/{cid}/teams,298,LIVE,
competition_teams,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/teams?_limit=5,200,data[].name,str,/v1/competitions/{cid}/teams,298,LIVE,
competition_teams,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/teams?_limit=5,200,data[].stadium,object,/v1/competitions/{cid}/teams,298,LIVE,
competition_teams,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/teams?_limit=5,200,data[].stadium.city,str,/v1/competitions/{cid}/teams,298,LIVE,
competition_teams,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/teams?_limit=5,200,data[].stadium.name,str,/v1/competitions/{cid}/teams,298,LIVE,
competition_teams,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/teams?_limit=5,200,data[].id,str,/v1/competitions/{cid}/teams,298,LIVE,
competition_teams,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/teams?_limit=5,200,data[].shortName,str,/v1/competitions/{cid}/teams,298,LIVE,
competition_teams,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/teams?_limit=5,200,data[].abbr,str,/v1/competitions/{cid}/teams,298,LIVE,
season_teams,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/seasons/2025/teams?_limit=5,200,pagination,object,/v1/competitions/{cid}/seasons/{sid}/teams,297,LIVE,
season_teams,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/seasons/2025/teams?_limit=5,200,pagination._limit,int,/v1/competitions/{cid}/seasons/{sid}/teams,297,LIVE,
season_teams,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/seasons/2025/teams?_limit=5,200,pagination._prev,NoneType,/v1/competitions/{cid}/seasons/{sid}/teams,297,LIVE,
season_teams,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/seasons/2025/teams?_limit=5,200,pagination._next,str,/v1/competitions/{cid}/seasons/{sid}/teams,297,LIVE,
season_teams,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/seasons/2025/teams?_limit=5,200,data,object,/v1/competitions/{cid}/seasons/{sid}/teams,297,LIVE,
season_teams,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/seasons/2025/teams?_limit=5,200,data[].name,str,/v1/competitions/{cid}/seasons/{sid}/teams,297,LIVE,
season_teams,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/seasons/2025/teams?_limit=5,200,data[].stadium,object,/v1/competitions/{cid}/seasons/{sid}/teams,297,LIVE,
season_teams,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/seasons/2025/teams?_limit=5,200,data[].stadium.country,str,/v1/competitions/{cid}/seasons/{sid}/teams,297,LIVE,
season_teams,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/seasons/2025/teams?_limit=5,200,data[].stadium.city,str,/v1/competitions/{cid}/seasons/{sid}/teams,297,LIVE,
season_teams,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/seasons/2025/teams?_limit=5,200,data[].stadium.name,str,/v1/competitions/{cid}/seasons/{sid}/teams,297,LIVE,
season_teams,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/seasons/2025/teams?_limit=5,200,data[].stadium.capacity,int,/v1/competitions/{cid}/seasons/{sid}/teams,297,LIVE,
season_teams,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/seasons/2025/teams?_limit=5,200,data[].id,str,/v1/competitions/{cid}/seasons/{sid}/teams,297,LIVE,
season_teams,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/seasons/2025/teams?_limit=5,200,data[].shortName,str,/v1/competitions/{cid}/seasons/{sid}/teams,297,LIVE,
season_teams,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/seasons/2025/teams?_limit=5,200,data[].abbr,str,/v1/competitions/{cid}/seasons/{sid}/teams,297,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,matchweek,int,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,tables,object,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,tables[].entries,object,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,tables[].entries[].away,object,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,tables[].entries[].away.goalsFor,int,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,tables[].entries[].away.lost,int,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,tables[].entries[].away.won,int,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,tables[].entries[].away.position,int,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,tables[].entries[].away.drawn,int,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,tables[].entries[].away.goalsAgainst,int,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,tables[].entries[].away.played,int,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,tables[].entries[].away.points,int,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,tables[].entries[].overall,object,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,tables[].entries[].overall.goalsFor,int,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,tables[].entries[].overall.lost,int,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,tables[].entries[].overall.won,int,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,tables[].entries[].overall.position,int,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,tables[].entries[].overall.drawn,int,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,tables[].entries[].overall.goalsAgainst,int,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,tables[].entries[].overall.startingPosition,int,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,tables[].entries[].overall.played,int,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,tables[].entries[].overall.points,int,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,tables[].entries[].team,object,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,tables[].entries[].team.name,str,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,tables[].entries[].team.id,str,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,tables[].entries[].team.shortName,str,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,tables[].entries[].team.abbr,str,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,tables[].entries[].home,object,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,tables[].entries[].home.goalsFor,int,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,tables[].entries[].home.lost,int,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,tables[].entries[].home.won,int,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,tables[].entries[].home.position,int,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,tables[].entries[].home.drawn,int,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,tables[].entries[].home.goalsAgainst,int,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,tables[].entries[].home.played,int,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,tables[].entries[].home.points,int,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,season,object,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,season.name,str,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,season.id,str,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,competition,object,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,competition.code,str,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,competition.name,str,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,competition.id,str,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,deductions,object,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
standings,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v5/competitions/8/seasons/2025/standings?live=false,200,live,bool,/v5/competitions/{cid}/seasons/{sid}/standings,296,LIVE,
matches,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches?competition=8&season=2025&_limit=1,200,pagination,object,/v2/matches,295,LIVE,
matches,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches?competition=8&season=2025&_limit=1,200,pagination._limit,int,/v2/matches,295,LIVE,
matches,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches?competition=8&season=2025&_limit=1,200,pagination._prev,NoneType,/v2/matches,295,LIVE,
matches,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches?competition=8&season=2025&_limit=1,200,pagination._next,str,/v2/matches,295,LIVE,
matches,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches?competition=8&season=2025&_limit=1,200,data,object,/v2/matches,295,LIVE,
matches,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches?competition=8&season=2025&_limit=1,200,data[].phase,str,/v2/matches,295,LIVE,
matches,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches?competition=8&season=2025&_limit=1,200,data[].kickoffTimezone,str,/v2/matches,295,LIVE,
matches,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches?competition=8&season=2025&_limit=1,200,data[].competitionId,str,/v2/matches,295,LIVE,
matches,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches?competition=8&season=2025&_limit=1,200,data[].period,str,/v2/matches,295,LIVE,
matches,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches?competition=8&season=2025&_limit=1,200,data[].matchWeek,int,/v2/matches,295,LIVE,
matches,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches?competition=8&season=2025&_limit=1,200,data[].kickoff,str,/v2/matches,295,LIVE,
matches,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches?competition=8&season=2025&_limit=1,200,data[].awayTeam,object,/v2/matches,295,LIVE,
matches,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches?competition=8&season=2025&_limit=1,200,data[].awayTeam.score,int,/v2/matches,295,LIVE,
matches,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches?competition=8&season=2025&_limit=1,200,data[].awayTeam.name,str,/v2/matches,295,LIVE,
matches,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches?competition=8&season=2025&_limit=1,200,data[].awayTeam.id,str,/v2/matches,295,LIVE,
matches,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches?competition=8&season=2025&_limit=1,200,data[].awayTeam.halfTimeScore,int,/v2/matches,295,LIVE,
matches,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches?competition=8&season=2025&_limit=1,200,data[].awayTeam.shortName,str,/v2/matches,295,LIVE,
matches,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches?competition=8&season=2025&_limit=1,200,data[].awayTeam.abbr,str,/v2/matches,295,LIVE,
matches,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches?competition=8&season=2025&_limit=1,200,data[].awayTeam.redCards,int,/v2/matches,295,LIVE,
matches,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches?competition=8&season=2025&_limit=1,200,data[].competition,str,/v2/matches,295,LIVE,
matches,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches?competition=8&season=2025&_limit=1,200,data[].clock,str,/v2/matches,295,LIVE,
matches,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches?competition=8&season=2025&_limit=1,200,data[].kickoffTimezoneString,str,/v2/matches,295,LIVE,
matches,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches?competition=8&season=2025&_limit=1,200,data[].homeTeam,object,/v2/matches,295,LIVE,
matches,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches?competition=8&season=2025&_limit=1,200,data[].homeTeam.score,int,/v2/matches,295,LIVE,
matches,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches?competition=8&season=2025&_limit=1,200,data[].homeTeam.name,str,/v2/matches,295,LIVE,
matches,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches?competition=8&season=2025&_limit=1,200,data[].homeTeam.id,str,/v2/matches,295,LIVE,
matches,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches?competition=8&season=2025&_limit=1,200,data[].homeTeam.halfTimeScore,int,/v2/matches,295,LIVE,
matches,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches?competition=8&season=2025&_limit=1,200,data[].homeTeam.shortName,str,/v2/matches,295,LIVE,
matches,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches?competition=8&season=2025&_limit=1,200,data[].homeTeam.abbr,str,/v2/matches,295,LIVE,
matches,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches?competition=8&season=2025&_limit=1,200,data[].homeTeam.redCards,int,/v2/matches,295,LIVE,
matches,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches?competition=8&season=2025&_limit=1,200,data[].season,str,/v2/matches,295,LIVE,
matches,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches?competition=8&season=2025&_limit=1,200,data[].ground,str,/v2/matches,295,LIVE,
matches,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches?competition=8&season=2025&_limit=1,200,data[].resultType,str,/v2/matches,295,LIVE,
matches,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches?competition=8&season=2025&_limit=1,200,data[].matchId,str,/v2/matches,295,LIVE,
matches,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches?competition=8&season=2025&_limit=1,200,data[].attendance,int,/v2/matches,295,LIVE,
match_detail,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches/2561895,200,phase,str,/v2/matches/{id},294,LIVE,
match_detail,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches/2561895,200,kickoffTimezone,str,/v2/matches/{id},294,LIVE,
match_detail,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches/2561895,200,competitionId,str,/v2/matches/{id},294,LIVE,
match_detail,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches/2561895,200,period,str,/v2/matches/{id},294,LIVE,
match_detail,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches/2561895,200,matchWeek,int,/v2/matches/{id},294,LIVE,
match_detail,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches/2561895,200,kickoff,str,/v2/matches/{id},294,LIVE,
match_detail,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches/2561895,200,awayTeam,object,/v2/matches/{id},294,LIVE,
match_detail,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches/2561895,200,awayTeam.score,int,/v2/matches/{id},294,LIVE,
match_detail,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches/2561895,200,awayTeam.name,str,/v2/matches/{id},294,LIVE,
match_detail,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches/2561895,200,awayTeam.id,str,/v2/matches/{id},294,LIVE,
match_detail,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches/2561895,200,awayTeam.halfTimeScore,int,/v2/matches/{id},294,LIVE,
match_detail,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches/2561895,200,awayTeam.shortName,str,/v2/matches/{id},294,LIVE,
match_detail,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches/2561895,200,awayTeam.abbr,str,/v2/matches/{id},294,LIVE,
match_detail,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches/2561895,200,awayTeam.redCards,int,/v2/matches/{id},294,LIVE,
match_detail,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches/2561895,200,seasonInfo,object,/v2/matches/{id},294,LIVE,
match_detail,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches/2561895,200,seasonInfo.name,str,/v2/matches/{id},294,LIVE,
match_detail,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches/2561895,200,seasonInfo.id,str,/v2/matches/{id},294,LIVE,
match_detail,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches/2561895,200,competition,str,/v2/matches/{id},294,LIVE,
match_detail,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches/2561895,200,clock,str,/v2/matches/{id},294,LIVE,
match_detail,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches/2561895,200,kickoffTimezoneString,str,/v2/matches/{id},294,LIVE,
match_detail,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches/2561895,200,seasonId,str,/v2/matches/{id},294,LIVE,
match_detail,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches/2561895,200,homeTeam,object,/v2/matches/{id},294,LIVE,
match_detail,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches/2561895,200,homeTeam.score,int,/v2/matches/{id},294,LIVE,
match_detail,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches/2561895,200,homeTeam.name,str,/v2/matches/{id},294,LIVE,
match_detail,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches/2561895,200,homeTeam.id,str,/v2/matches/{id},294,LIVE,
match_detail,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches/2561895,200,homeTeam.halfTimeScore,int,/v2/matches/{id},294,LIVE,
match_detail,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches/2561895,200,homeTeam.shortName,str,/v2/matches/{id},294,LIVE,
match_detail,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches/2561895,200,homeTeam.abbr,str,/v2/matches/{id},294,LIVE,
match_detail,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches/2561895,200,homeTeam.redCards,int,/v2/matches/{id},294,LIVE,
match_detail,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches/2561895,200,ground,str,/v2/matches/{id},294,LIVE,
match_detail,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches/2561895,200,resultType,str,/v2/matches/{id},294,LIVE,
match_detail,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches/2561895,200,matchId,str,/v2/matches/{id},294,LIVE,
match_detail,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v2/matches/2561895,200,attendance,int,/v2/matches/{id},294,LIVE,
match_events,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/matches/2561895/events,200,awayTeam,object,/v1/matches/{id}/events,293,LIVE,
match_events,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/matches/2561895/events,200,awayTeam.cards,object,/v1/matches/{id}/events,293,LIVE,
match_events,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/matches/2561895/events,200,awayTeam.cards[].period,str,/v1/matches/{id}/events,293,LIVE,
match_events,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/matches/2561895/events,200,awayTeam.cards[].time,str,/v1/matches/{id}/events,293,LIVE,
match_events,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/matches/2561895/events,200,awayTeam.cards[].type,str,/v1/matches/{id}/events,293,LIVE,
match_events,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/matches/2561895/events,200,awayTeam.cards[].playerId,str,/v1/matches/{id}/events,293,LIVE,
match_events,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/matches/2561895/events,200,awayTeam.cards[].timestamp,str,/v1/matches/{id}/events,293,LIVE,
match_events,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/matches/2561895/events,200,awayTeam.subs,object,/v1/matches/{id}/events,293,LIVE,
match_events,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/matches/2561895/events,200,awayTeam.subs[].period,str,/v1/matches/{id}/events,293,LIVE,
match_events,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/matches/2561895/events,200,awayTeam.subs[].playerOnId,str,/v1/matches/{id}/events,293,LIVE,
match_events,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/matches/2561895/events,200,awayTeam.subs[].playerOffId,str,/v1/matches/{id}/events,293,LIVE,
match_events,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/matches/2561895/events,200,awayTeam.subs[].time,str,/v1/matches/{id}/events,293,LIVE,
match_events,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/matches/2561895/events,200,awayTeam.subs[].timestamp,str,/v1/matches/{id}/events,293,LIVE,
match_events,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/matches/2561895/events,200,awayTeam.name,str,/v1/matches/{id}/events,293,LIVE,
match_events,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/matches/2561895/events,200,awayTeam.id,str,/v1/matches/{id}/events,293,LIVE,
