field_name,source_surface,resource,grain,field_type,semantic_status,relationship_kind,identity_contract,source_identity_required,player_attachment_status,fixture_attachment_status,team_attachment_status,matrix_attachment_status,coverage_player_status,coverage_fixture_status,coverage_club_status,attachment_basis,provenance_requirement,target_entity,route_family,route_evidence_status,route_propagation_status,player_route_verification,player_route_evidence_basis,fixture_route_verification,fixture_route_evidence_basis,team_route_verification,team_route_evidence_basis
resources.stats.payload[].stats.attSetpiece,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,PLAYER,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.attSetpiece,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,EXPLICIT_FIXTURE_CONTRACT_REQUIRES_ROW_CHECK,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.attSetpiece,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,TEAM,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.attSvHighCentre,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,PLAYER,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.attSvHighCentre,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,EXPLICIT_FIXTURE_CONTRACT_REQUIRES_ROW_CHECK,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.attSvHighCentre,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,TEAM,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.attSvHighLeft,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,PLAYER,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.attSvHighLeft,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,EXPLICIT_FIXTURE_CONTRACT_REQUIRES_ROW_CHECK,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.attSvHighLeft,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,TEAM,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.attSvHighRight,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,PLAYER,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.attSvHighRight,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,EXPLICIT_FIXTURE_CONTRACT_REQUIRES_ROW_CHECK,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.attSvHighRight,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,TEAM,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.attSvLowCentre,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,PLAYER,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.attSvLowCentre,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,EXPLICIT_FIXTURE_CONTRACT_REQUIRES_ROW_CHECK,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.attSvLowCentre,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,TEAM,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.attSvLowLeft,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,PLAYER,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.attSvLowLeft,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,EXPLICIT_FIXTURE_CONTRACT_REQUIRES_ROW_CHECK,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.attSvLowLeft,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,TEAM,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.attSvLowRight,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,PLAYER,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.attSvLowRight,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,EXPLICIT_FIXTURE_CONTRACT_REQUIRES_ROW_CHECK,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.attSvLowRight,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,TEAM,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.attemptedTackleFoul,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,PLAYER,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.attemptedTackleFoul,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,EXPLICIT_FIXTURE_CONTRACT_REQUIRES_ROW_CHECK,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.attemptedTackleFoul,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,TEAM,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.attemptsConcededIbox,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,PLAYER,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.attemptsConcededIbox,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,EXPLICIT_FIXTURE_CONTRACT_REQUIRES_ROW_CHECK,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.attemptsConcededIbox,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,TEAM,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.attemptsConcededObox,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,PLAYER,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.attemptsConcededObox,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,EXPLICIT_FIXTURE_CONTRACT_REQUIRES_ROW_CHECK,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.attemptsConcededObox,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,TEAM,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.attemptsIbox,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,PLAYER,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.attemptsIbox,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,EXPLICIT_FIXTURE_CONTRACT_REQUIRES_ROW_CHECK,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.attemptsIbox,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,TEAM,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.attemptsObox,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,PLAYER,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.attemptsObox,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,EXPLICIT_FIXTURE_CONTRACT_REQUIRES_ROW_CHECK,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.attemptsObox,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,TEAM,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.backwardPass,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,PLAYER,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.backwardPass,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,EXPLICIT_FIXTURE_CONTRACT_REQUIRES_ROW_CHECK,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.backwardPass,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,TEAM,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.ballRecovery,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,PLAYER,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.ballRecovery,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,EXPLICIT_FIXTURE_CONTRACT_REQUIRES_ROW_CHECK,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.ballRecovery,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,TEAM,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.bigChanceCreated,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,PLAYER,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.bigChanceCreated,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,FIXTURE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,EXPLICIT_FIXTURE_CONTRACT_REQUIRES_ROW_CHECK,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.bigChanceCreated,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,TEAM,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
resources.stats.payload[].stats.bigChanceMissed,pulselive,match,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,ENTITY,canonical_fixture_to_source_match,TRUE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_ID_REQUIRED,PLAYER,NONE,NOT_APPLICABLE,NOT_STRUCTURALLY_APPLICABLE,NOT_APPLICABLE,grain/contract not player-compatible,ROUTE_EVIDENCE_PRESENT,canonical_fixture_to_source_match + fixture registry/match evidence,NOT_APPLICABLE,grain/contract not team-compatible
