grain,season,fixture_id,source_player_id,team_season_id,persistent_team_code,original_status,crossseason_fpl_candidates,crossseason_status
player_match,2017-18,362,74440,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,362,103045,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,362,152414,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,362,313442,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,362,318967,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,362,610766,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,362,801460,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,362,804613,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,363,14193,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,363,18154,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,363,20097,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,363,21299,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,363,21301,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,363,27839,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,363,48480,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,363,52691,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,363,55570,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,363,70900,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,363,76120,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,363,97409,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,363,115365,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,363,116664,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,363,134029,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,363,134364,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,363,301288,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,363,358162,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,363,10589,2017-18:3,3,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,363,19352,2017-18:3,3,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,363,21764,2017-18:3,3,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,363,25566,2017-18:3,3,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,363,28367,2017-18:3,3,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,363,44241,2017-18:3,3,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,363,46998,2017-18:3,3,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,363,47741,2017-18:3,3,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,363,69378,2017-18:3,3,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,363,82474,2017-18:3,3,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,363,111802,2017-18:3,3,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,363,143334,2017-18:3,3,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,363,190839,2017-18:3,3,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,363,191176,2017-18:3,3,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,363,205508,2017-18:3,3,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,363,606346,2017-18:3,3,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,363,814590,2017-18:3,3,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,363,879346,2017-18:3,3,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,364,518,2017-18:38,38,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,364,9628,2017-18:38,38,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,364,21555,2017-18:38,38,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,364,27583,2017-18:38,38,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,364,31417,2017-18:38,38,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,364,31585,2017-18:38,38,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,364,35428,2017-18:38,38,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,364,39070,2017-18:38,38,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,364,52741,2017-18:38,38,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,364,69408,2017-18:38,38,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,364,70988,2017-18:38,38,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,364,98435,2017-18:38,38,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,364,132318,2017-18:38,38,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,364,142622,2017-18:38,38,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,364,149735,2017-18:38,38,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,364,155997,2017-18:38,38,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,364,186795,2017-18:38,38,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,364,234148,2017-18:38,38,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,364,791,2017-18:20,20,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,364,10122,2017-18:20,20,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,364,10406,2017-18:20,20,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,364,22126,2017-18:20,20,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,364,39480,2017-18:20,20,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,364,42694,2017-18:20,20,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,364,43215,2017-18:20,20,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,364,130181,2017-18:20,20,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,364,143697,2017-18:20,20,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,364,151545,2017-18:20,20,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,364,159665,2017-18:20,20,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,364,174135,2017-18:20,20,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,364,217704,2017-18:20,20,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,364,229740,2017-18:20,20,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,364,262911,2017-18:20,20,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,364,361420,2017-18:20,20,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,364,795064,2017-18:20,20,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,364,843270,2017-18:20,20,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,365,9766,2017-18:43,43,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,365,10507,2017-18:43,43,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,365,27009,2017-18:43,43,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,365,46620,2017-18:43,43,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,365,72127,2017-18:43,43,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,365,73763,2017-18:43,43,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,365,76632,2017-18:43,43,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,365,93796,2017-18:43,43,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,365,97410,2017-18:43,43,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,365,106337,2017-18:43,43,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,365,110846,2017-18:43,43,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,365,138530,2017-18:43,43,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,365,226780,2017-18:43,43,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,365,252313,2017-18:43,43,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,365,357596,2017-18:43,43,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,365,361310,2017-18:43,43,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,365,795058,2017-18:43,43,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,365,909274,2017-18:43,43,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,365,10486,2017-18:21,21,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,365,19314,2017-18:21,21,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,365,20756,2017-18:21,21,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,365,24248,2017-18:21,21,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,365,38560,2017-18:21,21,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,365,44760,2017-18:21,21,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,365,45502,2017-18:21,21,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,365,53816,2017-18:21,21,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,365,69416,2017-18:21,21,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,365,97905,2017-18:21,21,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,365,115346,2017-18:21,21,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,365,134361,2017-18:21,21,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,365,149593,2017-18:21,21,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,365,161717,2017-18:21,21,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,365,286085,2017-18:21,21,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,365,307284,2017-18:21,21,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,365,336813,2017-18:21,21,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,365,387082,2017-18:21,21,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,366,1262,2017-18:4,4,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,366,4387,2017-18:4,4,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,366,16807,2017-18:4,4,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,366,20375,2017-18:4,4,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,366,21515,2017-18:4,4,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,366,30127,2017-18:4,4,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,366,32690,2017-18:4,4,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,366,37313,2017-18:4,4,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,366,149380,2017-18:4,4,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,366,158213,2017-18:4,4,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,366,173827,2017-18:4,4,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,366,355152,2017-18:4,4,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,366,359642,2017-18:4,4,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,366,362692,2017-18:4,4,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,366,796374,2017-18:4,4,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,366,825453,2017-18:4,4,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,366,833057,2017-18:4,4,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,366,855647,2017-18:4,4,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,366,3063,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,366,9741,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,366,11796,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,366,18998,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,366,21164,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,366,21927,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,366,43443,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,366,45944,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,366,46799,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,366,50539,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,366,97001,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,366,174975,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,366,220315,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,366,330099,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,366,354172,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,366,792122,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,366,856714,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,366,885907,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,367,26404,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,367,37514,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,367,38096,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,367,38547,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,367,49736,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,367,96905,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,367,101393,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,367,104813,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,367,117399,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,367,138837,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,367,171235,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,367,180009,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,367,280565,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,367,305314,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,367,344873,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,367,345035,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,367,354860,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,367,548660,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,367,11781,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,367,13249,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,367,13630,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,367,14468,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,367,24048,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,367,44614,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,367,45853,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,367,70996,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,367,74915,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,367,138534,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,367,139225,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,367,149734,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,367,152077,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,367,254491,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,367,293519,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,367,331209,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,367,794839,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,367,859765,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,368,3574,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,368,16620,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,368,21134,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,368,32124,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,368,38639,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,368,39183,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,368,39282,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,368,39328,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,368,39472,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,368,45970,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,368,47992,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,368,50294,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,368,74577,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,368,111850,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,368,148710,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,368,284441,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,368,309078,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,368,863653,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,368,765,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,368,917,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,368,1204,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,368,9360,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,368,9682,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,368,17063,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,368,20602,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,368,22481,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,368,27314,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,368,48988,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,368,65953,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,368,98448,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,368,139227,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,368,150201,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,368,157433,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,368,228342,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,368,826145,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,368,844763,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,369,14209,2017-18:90,90,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,369,36465,2017-18:90,90,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,369,42209,2017-18:90,90,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,369,42699,2017-18:90,90,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,369,69418,2017-18:90,90,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,369,88528,2017-18:90,90,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,369,123689,2017-18:90,90,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,369,143344,2017-18:90,90,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,369,153444,2017-18:90,90,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,369,185995,2017-18:90,90,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,369,190843,2017-18:90,90,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,369,210082,2017-18:90,90,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,369,232118,2017-18:90,90,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,369,314040,2017-18:90,90,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,369,345195,2017-18:90,90,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,369,372336,2017-18:90,90,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,369,592010,2017-18:90,90,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,369,801391,2017-18:90,90,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,369,2490,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,369,10597,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,369,16701,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,369,16779,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,369,17438,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,369,22109,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,369,22200,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,369,32213,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,369,33302,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,369,53739,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,369,58351,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,369,73951,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,369,96372,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,369,96535,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,369,122701,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,369,193554,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,369,284455,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,369,840217,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,370,9048,2017-18:31,31,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,370,11692,2017-18:31,31,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,370,16586,2017-18:31,31,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,370,16921,2017-18:31,31,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,370,16944,2017-18:31,31,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,370,27014,2017-18:31,31,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,370,44575,2017-18:31,31,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,370,45956,2017-18:31,31,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,370,69256,2017-18:31,31,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,370,94758,2017-18:31,31,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,370,105734,2017-18:31,31,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,370,108579,2017-18:31,31,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,370,111505,2017-18:31,31,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,370,122702,2017-18:31,31,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,370,146101,2017-18:31,31,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,370,149710,2017-18:31,31,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,370,198028,2017-18:31,31,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,370,566102,2017-18:31,31,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,370,10024,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,370,10540,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,370,10599,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,370,20963,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,370,24814,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,370,26989,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,370,30144,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,370,32492,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,370,33427,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,370,34578,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,370,35532,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,370,36466,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,370,41631,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,370,50027,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,370,76227,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,370,128637,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,370,151037,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,370,159653,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,371,946,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,371,8994,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,371,11764,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
player_match,2017-18,371,13918,,,UNRESOLVED,,NO_UNIQUE_ANCHOR
