source_surface,resource,grain,field_name,field_type,status,statuses_seen,types_seen,notes,player_route_status,player_route_family,player_relationship_contract,player_route_kind,player_inherited_from,fixture_route_status,fixture_route_family,fixture_relationship_contract,fixture_route_kind,fixture_inherited_from,team_route_status,team_route_family,team_relationship_contract,team_route_kind,team_inherited_from
FRL_LOCAL_CSV,player_match,player_match,errorLeadToAShot,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10,EXPLICIT_ROUTE,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,OBSERVATION_INHERITANCE,player_match -> verified player identity,EXPLICIT_ROUTE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,CONTEXT_INHERITANCE,player_match -> fixture context,NO_EXPLICIT_ROUTE,,,,
FRL_LOCAL_CSV,player_match,player_match,expectedAssists,unknown,exposed,exposed,unknown,coverage=INTERMITTENT; seasons=4/10,EXPLICIT_ROUTE,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,OBSERVATION_INHERITANCE,player_match -> verified player identity,EXPLICIT_ROUTE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,CONTEXT_INHERITANCE,player_match -> fixture context,NO_EXPLICIT_ROUTE,,,,
FRL_LOCAL_CSV,player_match,player_match,expectedGoals,unknown,exposed,exposed,unknown,coverage=INTERMITTENT; seasons=4/10,EXPLICIT_ROUTE,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,OBSERVATION_INHERITANCE,player_match -> verified player identity,EXPLICIT_ROUTE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,CONTEXT_INHERITANCE,player_match -> fixture context,NO_EXPLICIT_ROUTE,,,,
FRL_LOCAL_CSV,player_match,player_match,expectedGoalsOnTarget,unknown,exposed,exposed,unknown,coverage=INTERMITTENT; seasons=4/10,EXPLICIT_ROUTE,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,OBSERVATION_INHERITANCE,player_match -> verified player identity,EXPLICIT_ROUTE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,CONTEXT_INHERITANCE,player_match -> fixture context,NO_EXPLICIT_ROUTE,,,,
FRL_LOCAL_CSV,player_match,player_match,fouls,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10,EXPLICIT_ROUTE,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,OBSERVATION_INHERITANCE,player_match -> verified player identity,EXPLICIT_ROUTE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,CONTEXT_INHERITANCE,player_match -> fixture context,NO_EXPLICIT_ROUTE,,,,
FRL_LOCAL_CSV,player_match,player_match,gameweek,unknown,exposed,exposed,unknown,coverage=CORE_DECADE; seasons=10/10,EXPLICIT_ROUTE,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,OBSERVATION_INHERITANCE,player_match -> verified player identity,EXPLICIT_ROUTE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,CONTEXT_INHERITANCE,player_match -> fixture context,NO_EXPLICIT_ROUTE,,,,
FRL_LOCAL_CSV,player_match,player_match,goalAssist,unknown,exposed,exposed,unknown,coverage=CORE_DECADE; seasons=10/10,EXPLICIT_ROUTE,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,OBSERVATION_INHERITANCE,player_match -> verified player identity,EXPLICIT_ROUTE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,CONTEXT_INHERITANCE,player_match -> fixture context,NO_EXPLICIT_ROUTE,,,,
FRL_LOCAL_CSV,player_match,player_match,goals,unknown,exposed,exposed,unknown,coverage=CORE_DECADE; seasons=10/10,EXPLICIT_ROUTE,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,OBSERVATION_INHERITANCE,player_match -> verified player identity,EXPLICIT_ROUTE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,CONTEXT_INHERITANCE,player_match -> fixture context,NO_EXPLICIT_ROUTE,,,,
FRL_LOCAL_CSV,player_match,player_match,goalsPrevented,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=LONG_RUN; seasons=5/10,EXPLICIT_ROUTE,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,OBSERVATION_INHERITANCE,player_match -> verified player identity,EXPLICIT_ROUTE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,CONTEXT_INHERITANCE,player_match -> fixture context,NO_EXPLICIT_ROUTE,,,,
FRL_LOCAL_CSV,player_match,player_match,goodHighClaim,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10,EXPLICIT_ROUTE,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,OBSERVATION_INHERITANCE,player_match -> verified player identity,EXPLICIT_ROUTE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,CONTEXT_INHERITANCE,player_match -> fixture context,NO_EXPLICIT_ROUTE,,,,
FRL_LOCAL_CSV,player_match,player_match,hitWoodwork,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10,EXPLICIT_ROUTE,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,OBSERVATION_INHERITANCE,player_match -> verified player identity,EXPLICIT_ROUTE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,CONTEXT_INHERITANCE,player_match -> fixture context,NO_EXPLICIT_ROUTE,,,,
FRL_LOCAL_CSV,player_match,player_match,interceptionWon,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10,EXPLICIT_ROUTE,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,OBSERVATION_INHERITANCE,player_match -> verified player identity,EXPLICIT_ROUTE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,CONTEXT_INHERITANCE,player_match -> fixture context,NO_EXPLICIT_ROUTE,,,,
FRL_LOCAL_CSV,player_match,player_match,keyPass,unknown,exposed,exposed,unknown,coverage=CORE_DECADE; seasons=10/10,EXPLICIT_ROUTE,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,OBSERVATION_INHERITANCE,player_match -> verified player identity,EXPLICIT_ROUTE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,CONTEXT_INHERITANCE,player_match -> fixture context,NO_EXPLICIT_ROUTE,,,,
FRL_LOCAL_CSV,player_match,player_match,lastManTackle,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10,EXPLICIT_ROUTE,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,OBSERVATION_INHERITANCE,player_match -> verified player identity,EXPLICIT_ROUTE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,CONTEXT_INHERITANCE,player_match -> fixture context,NO_EXPLICIT_ROUTE,,,,
FRL_LOCAL_CSV,player_match,player_match,matchId,unknown,exposed,exposed,unknown,coverage=CORE_DECADE; seasons=10/10,EXPLICIT_ROUTE,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,OBSERVATION_INHERITANCE,player_match -> verified player identity,EXPLICIT_ROUTE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,CONTEXT_INHERITANCE,player_match -> fixture context,NO_EXPLICIT_ROUTE,,,,
FRL_LOCAL_CSV,player_match,player_match,metersCoveredHighSpeedRunningKm,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=SINGLE_SEASON; seasons=1/10,EXPLICIT_ROUTE,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,OBSERVATION_INHERITANCE,player_match -> verified player identity,EXPLICIT_ROUTE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,CONTEXT_INHERITANCE,player_match -> fixture context,NO_EXPLICIT_ROUTE,,,,
FRL_LOCAL_CSV,player_match,player_match,metersCoveredJoggingKm,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=SINGLE_SEASON; seasons=1/10,EXPLICIT_ROUTE,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,OBSERVATION_INHERITANCE,player_match -> verified player identity,EXPLICIT_ROUTE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,CONTEXT_INHERITANCE,player_match -> fixture context,NO_EXPLICIT_ROUTE,,,,
FRL_LOCAL_CSV,player_match,player_match,metersCoveredRunningKm,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=SINGLE_SEASON; seasons=1/10,EXPLICIT_ROUTE,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,OBSERVATION_INHERITANCE,player_match -> verified player identity,EXPLICIT_ROUTE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,CONTEXT_INHERITANCE,player_match -> fixture context,NO_EXPLICIT_ROUTE,,,,
FRL_LOCAL_CSV,player_match,player_match,metersCoveredSprintingKm,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=SINGLE_SEASON; seasons=1/10,EXPLICIT_ROUTE,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,OBSERVATION_INHERITANCE,player_match -> verified player identity,EXPLICIT_ROUTE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,CONTEXT_INHERITANCE,player_match -> fixture context,NO_EXPLICIT_ROUTE,,,,
FRL_LOCAL_CSV,player_match,player_match,metersCoveredWalkingKm,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=SINGLE_SEASON; seasons=1/10,EXPLICIT_ROUTE,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,OBSERVATION_INHERITANCE,player_match -> verified player identity,EXPLICIT_ROUTE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,CONTEXT_INHERITANCE,player_match -> fixture context,NO_EXPLICIT_ROUTE,,,,
FRL_LOCAL_CSV,player_match,player_match,minutesPlayed,unknown,exposed,exposed,unknown,coverage=CORE_DECADE; seasons=10/10,EXPLICIT_ROUTE,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,OBSERVATION_INHERITANCE,player_match -> verified player identity,EXPLICIT_ROUTE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,CONTEXT_INHERITANCE,player_match -> fixture context,NO_EXPLICIT_ROUTE,,,,
FRL_LOCAL_CSV,player_match,player_match,onTargetScoringAttempt,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10,EXPLICIT_ROUTE,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,OBSERVATION_INHERITANCE,player_match -> verified player identity,EXPLICIT_ROUTE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,CONTEXT_INHERITANCE,player_match -> fixture context,NO_EXPLICIT_ROUTE,,,,
FRL_LOCAL_CSV,player_match,player_match,outfielderBlock,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10,EXPLICIT_ROUTE,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,OBSERVATION_INHERITANCE,player_match -> verified player identity,EXPLICIT_ROUTE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,CONTEXT_INHERITANCE,player_match -> fixture context,NO_EXPLICIT_ROUTE,,,,
FRL_LOCAL_CSV,player_match,player_match,ownGoals,unknown,exposed,exposed,unknown,coverage=CORE_DECADE; seasons=10/10,EXPLICIT_ROUTE,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,OBSERVATION_INHERITANCE,player_match -> verified player identity,EXPLICIT_ROUTE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,CONTEXT_INHERITANCE,player_match -> fixture context,NO_EXPLICIT_ROUTE,,,,
FRL_LOCAL_CSV,player_match,player_match,penaltyConceded,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10,EXPLICIT_ROUTE,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,OBSERVATION_INHERITANCE,player_match -> verified player identity,EXPLICIT_ROUTE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,CONTEXT_INHERITANCE,player_match -> fixture context,NO_EXPLICIT_ROUTE,,,,
FRL_LOCAL_CSV,player_match,player_match,penaltyFaced,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10,EXPLICIT_ROUTE,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,OBSERVATION_INHERITANCE,player_match -> verified player identity,EXPLICIT_ROUTE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,CONTEXT_INHERITANCE,player_match -> fixture context,NO_EXPLICIT_ROUTE,,,,
FRL_LOCAL_CSV,player_match,player_match,penaltyMiss,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10,EXPLICIT_ROUTE,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,OBSERVATION_INHERITANCE,player_match -> verified player identity,EXPLICIT_ROUTE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,CONTEXT_INHERITANCE,player_match -> fixture context,NO_EXPLICIT_ROUTE,,,,
FRL_LOCAL_CSV,player_match,player_match,penaltySave,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10,EXPLICIT_ROUTE,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,OBSERVATION_INHERITANCE,player_match -> verified player identity,EXPLICIT_ROUTE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,CONTEXT_INHERITANCE,player_match -> fixture context,NO_EXPLICIT_ROUTE,,,,
FRL_LOCAL_CSV,player_match,player_match,penaltyWon,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10,EXPLICIT_ROUTE,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,OBSERVATION_INHERITANCE,player_match -> verified player identity,EXPLICIT_ROUTE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,CONTEXT_INHERITANCE,player_match -> fixture context,NO_EXPLICIT_ROUTE,,,,
FRL_LOCAL_CSV,player_match,player_match,pl_code,unknown,exposed,exposed,unknown,coverage=CORE_DECADE; seasons=10/10,EXPLICIT_ROUTE,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,OBSERVATION_INHERITANCE,player_match -> verified player identity,EXPLICIT_ROUTE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,CONTEXT_INHERITANCE,player_match -> fixture context,NO_EXPLICIT_ROUTE,,,,
FRL_LOCAL_CSV,player_match,player_match,playerId,unknown,exposed,exposed,unknown,coverage=CORE_DECADE; seasons=10/10,EXPLICIT_ROUTE,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,OBSERVATION_INHERITANCE,player_match -> verified player identity,EXPLICIT_ROUTE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,CONTEXT_INHERITANCE,player_match -> fixture context,NO_EXPLICIT_ROUTE,,,,
FRL_LOCAL_CSV,player_match,player_match,playerName,unknown,retained,retained,unknown,coverage=CORE_DECADE; seasons=10/10,EXPLICIT_ROUTE,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,OBSERVATION_INHERITANCE,player_match -> verified player identity,EXPLICIT_ROUTE,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,CONTEXT_INHERITANCE,player_match -> fixture context,NO_EXPLICIT_ROUTE,,,,
