source_surface,resource,grain,field_name,sampled_seasons,sampled_paths,semantic_status
PL_PULSELIVE_HISTORICAL,player_season,player_season,penaltiesFaced,2009-10;2017-18;2025-26,pl_stats/A_Villa_7/players_stats/2009-10_players_stats.csv | pl_stats/A_Villa_7/players_stats/2025-26_players_stats.csv | pl_stats/Arsenal_3/players_stats/2017-18_players_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,player_season,player_season,penaltiesSaved,2017-18;2025-26,pl_stats/A_Villa_7/players_stats/2025-26_players_stats.csv | pl_stats/Arsenal_3/players_stats/2017-18_players_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,player_season,player_season,penaltiesTaken,2009-10;2017-18,pl_stats/A_Villa_7/players_stats/2009-10_players_stats.csv | pl_stats/Arsenal_3/players_stats/2017-18_players_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,player_season,player_season,penaltyGoals,2009-10;2017-18,pl_stats/A_Villa_7/players_stats/2009-10_players_stats.csv | pl_stats/Arsenal_3/players_stats/2017-18_players_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,player_season,player_season,penaltyGoalsConceded,2009-10;2025-26,pl_stats/A_Villa_7/players_stats/2009-10_players_stats.csv | pl_stats/A_Villa_7/players_stats/2025-26_players_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,player_season,player_season,playerId,2009-10;2017-18;2025-26,pl_stats/A_Villa_7/players_stats/2009-10_players_stats.csv | pl_stats/A_Villa_7/players_stats/2025-26_players_stats.csv | pl_stats/Arsenal_3/players_stats/2017-18_players_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,player_season,player_season,playerName,2009-10;2017-18;2025-26,pl_stats/A_Villa_7/players_stats/2009-10_players_stats.csv | pl_stats/A_Villa_7/players_stats/2025-26_players_stats.csv | pl_stats/Arsenal_3/players_stats/2017-18_players_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,player_season,player_season,position,2009-10;2017-18;2025-26,pl_stats/A_Villa_7/players_stats/2009-10_players_stats.csv | pl_stats/A_Villa_7/players_stats/2025-26_players_stats.csv | pl_stats/Arsenal_3/players_stats/2017-18_players_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,player_season,player_season,punches,2009-10;2017-18;2025-26,pl_stats/A_Villa_7/players_stats/2009-10_players_stats.csv | pl_stats/A_Villa_7/players_stats/2025-26_players_stats.csv | pl_stats/Arsenal_3/players_stats/2017-18_players_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,player_season,player_season,putthroughBlockedDistribution,2017-18;2025-26,pl_stats/A_Villa_7/players_stats/2025-26_players_stats.csv | pl_stats/Arsenal_3/players_stats/2017-18_players_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,player_season,player_season,putthroughBlockedDistributionWon,2017-18;2025-26,pl_stats/A_Villa_7/players_stats/2025-26_players_stats.csv | pl_stats/Arsenal_3/players_stats/2017-18_players_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,player_season,player_season,recoveries,2009-10;2017-18;2025-26,pl_stats/A_Villa_7/players_stats/2009-10_players_stats.csv | pl_stats/A_Villa_7/players_stats/2025-26_players_stats.csv | pl_stats/Arsenal_3/players_stats/2017-18_players_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,player_season,player_season,redCards2ndYellow,2009-10,pl_stats/A_Villa_7/players_stats/2009-10_players_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,player_season,player_season,rightFootGoals,2009-10;2017-18;2025-26,pl_stats/A_Villa_7/players_stats/2009-10_players_stats.csv | pl_stats/A_Villa_7/players_stats/2025-26_players_stats.csv | pl_stats/Arsenal_3/players_stats/2017-18_players_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,player_season,player_season,rightsidePasses,2017-18;2025-26,pl_stats/A_Villa_7/players_stats/2025-26_players_stats.csv | pl_stats/Arsenal_3/players_stats/2017-18_players_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,player_season,player_season,savesFromPenalty,2017-18;2025-26,pl_stats/A_Villa_7/players_stats/2025-26_players_stats.csv | pl_stats/Arsenal_3/players_stats/2017-18_players_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,player_season,player_season,savesMade,2009-10;2017-18;2025-26,pl_stats/A_Villa_7/players_stats/2009-10_players_stats.csv | pl_stats/A_Villa_7/players_stats/2025-26_players_stats.csv | pl_stats/Arsenal_3/players_stats/2017-18_players_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,player_season,player_season,savesMadeCaught,2009-10;2017-18;2025-26,pl_stats/A_Villa_7/players_stats/2009-10_players_stats.csv | pl_stats/A_Villa_7/players_stats/2025-26_players_stats.csv | pl_stats/Arsenal_3/players_stats/2017-18_players_stats.csv,UNCATALOGUED
