source_surface,resource,grain,field_name,field_type,status,statuses_seen,types_seen,notes,canonical_attachment,relationship_kind,identity_contract,source_identity_required,relationship_note,player_route,player_contract,fixture_route,fixture_contract,team_route,team_contract,route_status,attachment_verified,final_route_status,player_evidence_gate,fixture_evidence_gate,team_evidence_gate,provider_season_namespace_entries
FRL_LOCAL_CSV,player_match,player_match,bigChanceCreated,unknown,exposed,exposed,unknown,coverage=CORE_DECADE; seasons=10/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,,,EXPLICIT_SOURCE_GRAIN_ROUTE,NOT_YET_PROVEN,ROUTE_IMPLEMENTED,VERIFIED_PLAYER_IDENTITY_REQUIRED,VERIFIED_SOURCE_MATCH_ROUTE,NONE,1
FRL_LOCAL_CSV,player_match,player_match,bigChanceMissed,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,,,EXPLICIT_SOURCE_GRAIN_ROUTE,NOT_YET_PROVEN,ROUTE_IMPLEMENTED,VERIFIED_PLAYER_IDENTITY_REQUIRED,VERIFIED_SOURCE_MATCH_ROUTE,NONE,1
FRL_LOCAL_CSV,player_match,player_match,blockedScoringAttempt,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,,,EXPLICIT_SOURCE_GRAIN_ROUTE,NOT_YET_PROVEN,ROUTE_IMPLEMENTED,VERIFIED_PLAYER_IDENTITY_REQUIRED,VERIFIED_SOURCE_MATCH_ROUTE,NONE,1
FRL_LOCAL_CSV,player_match,player_match,challengeLost,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,,,EXPLICIT_SOURCE_GRAIN_ROUTE,NOT_YET_PROVEN,ROUTE_IMPLEMENTED,VERIFIED_PLAYER_IDENTITY_REQUIRED,VERIFIED_SOURCE_MATCH_ROUTE,NONE,1
FRL_LOCAL_CSV,player_match,player_match,clearanceOffLine,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,,,EXPLICIT_SOURCE_GRAIN_ROUTE,NOT_YET_PROVEN,ROUTE_IMPLEMENTED,VERIFIED_PLAYER_IDENTITY_REQUIRED,VERIFIED_SOURCE_MATCH_ROUTE,NONE,1
FRL_LOCAL_CSV,player_match,player_match,crossNotClaimed,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,,,EXPLICIT_SOURCE_GRAIN_ROUTE,NOT_YET_PROVEN,ROUTE_IMPLEMENTED,VERIFIED_PLAYER_IDENTITY_REQUIRED,VERIFIED_SOURCE_MATCH_ROUTE,NONE,1
FRL_LOCAL_CSV,player_match,player_match,dispossessed,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,,,EXPLICIT_SOURCE_GRAIN_ROUTE,NOT_YET_PROVEN,ROUTE_IMPLEMENTED,VERIFIED_PLAYER_IDENTITY_REQUIRED,VERIFIED_SOURCE_MATCH_ROUTE,NONE,1
FRL_LOCAL_CSV,player_match,player_match,duelLost,unknown,exposed,exposed,unknown,coverage=CORE_DECADE; seasons=10/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,,,EXPLICIT_SOURCE_GRAIN_ROUTE,NOT_YET_PROVEN,ROUTE_IMPLEMENTED,VERIFIED_PLAYER_IDENTITY_REQUIRED,VERIFIED_SOURCE_MATCH_ROUTE,NONE,1
FRL_LOCAL_CSV,player_match,player_match,duelWon,unknown,exposed,exposed,unknown,coverage=CORE_DECADE; seasons=10/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,,,EXPLICIT_SOURCE_GRAIN_ROUTE,NOT_YET_PROVEN,ROUTE_IMPLEMENTED,VERIFIED_PLAYER_IDENTITY_REQUIRED,VERIFIED_SOURCE_MATCH_ROUTE,NONE,1
FRL_LOCAL_CSV,player_match,player_match,errorLeadToAGoal,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,,,EXPLICIT_SOURCE_GRAIN_ROUTE,NOT_YET_PROVEN,ROUTE_IMPLEMENTED,VERIFIED_PLAYER_IDENTITY_REQUIRED,VERIFIED_SOURCE_MATCH_ROUTE,NONE,1
FRL_LOCAL_CSV,player_match,player_match,errorLeadToAShot,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,,,EXPLICIT_SOURCE_GRAIN_ROUTE,NOT_YET_PROVEN,ROUTE_IMPLEMENTED,VERIFIED_PLAYER_IDENTITY_REQUIRED,VERIFIED_SOURCE_MATCH_ROUTE,NONE,1
FRL_LOCAL_CSV,player_match,player_match,expectedAssists,unknown,exposed,exposed,unknown,coverage=INTERMITTENT; seasons=4/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,,,EXPLICIT_SOURCE_GRAIN_ROUTE,NOT_YET_PROVEN,ROUTE_IMPLEMENTED,VERIFIED_PLAYER_IDENTITY_REQUIRED,VERIFIED_SOURCE_MATCH_ROUTE,NONE,1
FRL_LOCAL_CSV,player_match,player_match,expectedGoals,unknown,exposed,exposed,unknown,coverage=INTERMITTENT; seasons=4/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,,,EXPLICIT_SOURCE_GRAIN_ROUTE,NOT_YET_PROVEN,ROUTE_IMPLEMENTED,VERIFIED_PLAYER_IDENTITY_REQUIRED,VERIFIED_SOURCE_MATCH_ROUTE,NONE,1
FRL_LOCAL_CSV,player_match,player_match,expectedGoalsOnTarget,unknown,exposed,exposed,unknown,coverage=INTERMITTENT; seasons=4/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,,,EXPLICIT_SOURCE_GRAIN_ROUTE,NOT_YET_PROVEN,ROUTE_IMPLEMENTED,VERIFIED_PLAYER_IDENTITY_REQUIRED,VERIFIED_SOURCE_MATCH_ROUTE,NONE,1
FRL_LOCAL_CSV,player_match,player_match,fouls,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,,,EXPLICIT_SOURCE_GRAIN_ROUTE,NOT_YET_PROVEN,ROUTE_IMPLEMENTED,VERIFIED_PLAYER_IDENTITY_REQUIRED,VERIFIED_SOURCE_MATCH_ROUTE,NONE,1
FRL_LOCAL_CSV,player_match,player_match,gameweek,unknown,exposed,exposed,unknown,coverage=CORE_DECADE; seasons=10/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,,,EXPLICIT_SOURCE_GRAIN_ROUTE,NOT_YET_PROVEN,ROUTE_IMPLEMENTED,VERIFIED_PLAYER_IDENTITY_REQUIRED,VERIFIED_SOURCE_MATCH_ROUTE,NONE,1
FRL_LOCAL_CSV,player_match,player_match,goalAssist,unknown,exposed,exposed,unknown,coverage=CORE_DECADE; seasons=10/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,,,EXPLICIT_SOURCE_GRAIN_ROUTE,NOT_YET_PROVEN,ROUTE_IMPLEMENTED,VERIFIED_PLAYER_IDENTITY_REQUIRED,VERIFIED_SOURCE_MATCH_ROUTE,NONE,1
FRL_LOCAL_CSV,player_match,player_match,goals,unknown,exposed,exposed,unknown,coverage=CORE_DECADE; seasons=10/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,,,EXPLICIT_SOURCE_GRAIN_ROUTE,NOT_YET_PROVEN,ROUTE_IMPLEMENTED,VERIFIED_PLAYER_IDENTITY_REQUIRED,VERIFIED_SOURCE_MATCH_ROUTE,NONE,1
FRL_LOCAL_CSV,player_match,player_match,goalsPrevented,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=LONG_RUN; seasons=5/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,,,EXPLICIT_SOURCE_GRAIN_ROUTE,NOT_YET_PROVEN,ROUTE_IMPLEMENTED,VERIFIED_PLAYER_IDENTITY_REQUIRED,VERIFIED_SOURCE_MATCH_ROUTE,NONE,1
FRL_LOCAL_CSV,player_match,player_match,goodHighClaim,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,,,EXPLICIT_SOURCE_GRAIN_ROUTE,NOT_YET_PROVEN,ROUTE_IMPLEMENTED,VERIFIED_PLAYER_IDENTITY_REQUIRED,VERIFIED_SOURCE_MATCH_ROUTE,NONE,1
FRL_LOCAL_CSV,player_match,player_match,hitWoodwork,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,,,EXPLICIT_SOURCE_GRAIN_ROUTE,NOT_YET_PROVEN,ROUTE_IMPLEMENTED,VERIFIED_PLAYER_IDENTITY_REQUIRED,VERIFIED_SOURCE_MATCH_ROUTE,NONE,1
FRL_LOCAL_CSV,player_match,player_match,interceptionWon,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,,,EXPLICIT_SOURCE_GRAIN_ROUTE,NOT_YET_PROVEN,ROUTE_IMPLEMENTED,VERIFIED_PLAYER_IDENTITY_REQUIRED,VERIFIED_SOURCE_MATCH_ROUTE,NONE,1
FRL_LOCAL_CSV,player_match,player_match,keyPass,unknown,exposed,exposed,unknown,coverage=CORE_DECADE; seasons=10/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,,,EXPLICIT_SOURCE_GRAIN_ROUTE,NOT_YET_PROVEN,ROUTE_IMPLEMENTED,VERIFIED_PLAYER_IDENTITY_REQUIRED,VERIFIED_SOURCE_MATCH_ROUTE,NONE,1
FRL_LOCAL_CSV,player_match,player_match,lastManTackle,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,,,EXPLICIT_SOURCE_GRAIN_ROUTE,NOT_YET_PROVEN,ROUTE_IMPLEMENTED,VERIFIED_PLAYER_IDENTITY_REQUIRED,VERIFIED_SOURCE_MATCH_ROUTE,NONE,1
FRL_LOCAL_CSV,player_match,player_match,matchId,unknown,exposed,exposed,unknown,coverage=CORE_DECADE; seasons=10/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,,,EXPLICIT_SOURCE_GRAIN_ROUTE,NOT_YET_PROVEN,ROUTE_IMPLEMENTED,VERIFIED_PLAYER_IDENTITY_REQUIRED,VERIFIED_SOURCE_MATCH_ROUTE,NONE,1
FRL_LOCAL_CSV,player_match,player_match,metersCoveredHighSpeedRunningKm,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=SINGLE_SEASON; seasons=1/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,,,EXPLICIT_SOURCE_GRAIN_ROUTE,NOT_YET_PROVEN,ROUTE_IMPLEMENTED,VERIFIED_PLAYER_IDENTITY_REQUIRED,VERIFIED_SOURCE_MATCH_ROUTE,NONE,1
FRL_LOCAL_CSV,player_match,player_match,metersCoveredJoggingKm,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=SINGLE_SEASON; seasons=1/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,,,EXPLICIT_SOURCE_GRAIN_ROUTE,NOT_YET_PROVEN,ROUTE_IMPLEMENTED,VERIFIED_PLAYER_IDENTITY_REQUIRED,VERIFIED_SOURCE_MATCH_ROUTE,NONE,1
FRL_LOCAL_CSV,player_match,player_match,metersCoveredRunningKm,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=SINGLE_SEASON; seasons=1/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,,,EXPLICIT_SOURCE_GRAIN_ROUTE,NOT_YET_PROVEN,ROUTE_IMPLEMENTED,VERIFIED_PLAYER_IDENTITY_REQUIRED,VERIFIED_SOURCE_MATCH_ROUTE,NONE,1
FRL_LOCAL_CSV,player_match,player_match,metersCoveredSprintingKm,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=SINGLE_SEASON; seasons=1/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,,,EXPLICIT_SOURCE_GRAIN_ROUTE,NOT_YET_PROVEN,ROUTE_IMPLEMENTED,VERIFIED_PLAYER_IDENTITY_REQUIRED,VERIFIED_SOURCE_MATCH_ROUTE,NONE,1
FRL_LOCAL_CSV,player_match,player_match,metersCoveredWalkingKm,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=SINGLE_SEASON; seasons=1/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,,,EXPLICIT_SOURCE_GRAIN_ROUTE,NOT_YET_PROVEN,ROUTE_IMPLEMENTED,VERIFIED_PLAYER_IDENTITY_REQUIRED,VERIFIED_SOURCE_MATCH_ROUTE,NONE,1
FRL_LOCAL_CSV,player_match,player_match,minutesPlayed,unknown,exposed,exposed,unknown,coverage=CORE_DECADE; seasons=10/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,,,EXPLICIT_SOURCE_GRAIN_ROUTE,NOT_YET_PROVEN,ROUTE_IMPLEMENTED,VERIFIED_PLAYER_IDENTITY_REQUIRED,VERIFIED_SOURCE_MATCH_ROUTE,NONE,1
FRL_LOCAL_CSV,player_match,player_match,onTargetScoringAttempt,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,player_identity_to_player_match_observations,CANONICAL_FIXTURE_TO_SOURCE_MATCH,canonical_fixture_to_source_match,,,EXPLICIT_SOURCE_GRAIN_ROUTE,NOT_YET_PROVEN,ROUTE_IMPLEMENTED,VERIFIED_PLAYER_IDENTITY_REQUIRED,VERIFIED_SOURCE_MATCH_ROUTE,NONE,1
