source_surface,resource,grain,field_name,field_type,status,statuses_seen,types_seen,notes,canonical_attachment,relationship_kind,identity_contract,source_identity_required,relationship_note,player_route,fixture_route,team_route,route_status,attachment_verified
FRL_LOCAL_CSV,player_match,player_match,penaltyWon,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,CANONICAL_FIXTURE_TO_SOURCE_MATCH,,EXPLICIT_SOURCE_FAMILY_ROUTE,NOT_YET_PROVEN
FRL_LOCAL_CSV,player_match,player_match,pl_code,unknown,exposed,exposed,unknown,coverage=CORE_DECADE; seasons=10/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,CANONICAL_FIXTURE_TO_SOURCE_MATCH,,EXPLICIT_SOURCE_FAMILY_ROUTE,NOT_YET_PROVEN
FRL_LOCAL_CSV,player_match,player_match,playerId,unknown,exposed,exposed,unknown,coverage=CORE_DECADE; seasons=10/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,CANONICAL_FIXTURE_TO_SOURCE_MATCH,,EXPLICIT_SOURCE_FAMILY_ROUTE,NOT_YET_PROVEN
FRL_LOCAL_CSV,player_match,player_match,playerName,unknown,retained,retained,unknown,coverage=CORE_DECADE; seasons=10/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,CANONICAL_FIXTURE_TO_SOURCE_MATCH,,EXPLICIT_SOURCE_FAMILY_ROUTE,NOT_YET_PROVEN
FRL_LOCAL_CSV,player_match,player_match,position,unknown,retained,retained,unknown,coverage=CORE_DECADE; seasons=10/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,CANONICAL_FIXTURE_TO_SOURCE_MATCH,,EXPLICIT_SOURCE_FAMILY_ROUTE,NOT_YET_PROVEN
FRL_LOCAL_CSV,player_match,player_match,possessionLostCtrl,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,CANONICAL_FIXTURE_TO_SOURCE_MATCH,,EXPLICIT_SOURCE_FAMILY_ROUTE,NOT_YET_PROVEN
FRL_LOCAL_CSV,player_match,player_match,progressiveBallCarriesCount,unknown,exposed,exposed,unknown,coverage=INTERMITTENT; seasons=4/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,CANONICAL_FIXTURE_TO_SOURCE_MATCH,,EXPLICIT_SOURCE_FAMILY_ROUTE,NOT_YET_PROVEN
FRL_LOCAL_CSV,player_match,player_match,punches,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,CANONICAL_FIXTURE_TO_SOURCE_MATCH,,EXPLICIT_SOURCE_FAMILY_ROUTE,NOT_YET_PROVEN
FRL_LOCAL_CSV,player_match,player_match,rating,unknown,exposed,exposed,unknown,coverage=CORE_DECADE; seasons=10/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,CANONICAL_FIXTURE_TO_SOURCE_MATCH,,EXPLICIT_SOURCE_FAMILY_ROUTE,NOT_YET_PROVEN
FRL_LOCAL_CSV,player_match,player_match,savedShotsFromInsideTheBox,unknown,UNCATALOGUED,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10,player_fixture,OBSERVATION,player_identity_to_player_match_observations,True,Player-match observations require verified player and fixture identity.,PLAYER_IDENTITY_TO_PLAYER_MATCH,CANONICAL_FIXTURE_TO_SOURCE_MATCH,,EXPLICIT_SOURCE_FAMILY_ROUTE,NOT_YET_PROVEN
